Date,Timestamp,Open,High,Low,Close,Volume
20191003,0:00:00,17.569,17.644,17.552,17.565,385.9208995
20191003,4:00:00,17.567,17.736,17.507,17.579,854.4669995
20191003,8:00:00,17.578,17.656,17.505,17.617,992.3485984
20191003,12:00:00,17.619,17.784,17.394,17.648,3183.432898
20191003,16:00:00,17.64,17.667,17.558,17.558,1124.562799
20191003,20:00:00,17.565,17.627,17.512,17.615,141.1232
20191004,0:00:00,17.617,17.645,17.591,17.609,309.2637996
20191004,4:00:00,17.609,17.613,17.543,17.576,548.6693997
20191004,8:00:00,17.574,17.604,17.54,17.558,526.4740995
20191004,12:00:00,17.558,17.65,17.278,17.476,3389.195798
20191004,16:00:00,17.475,17.588,17.466,17.546,1197.384998
20191004,20:00:00,17.545,17.545,17.514,17.52,45.38509999
20191006,20:00:00,17.635,17.636,17.52,17.562,103.3013998
20191007,0:00:00,17.557,17.611,17.529,17.546,299.6003998
20191007,4:00:00,17.547,17.57,17.419,17.465,663.7257993
20191007,8:00:00,17.467,17.487,17.38,17.459,679.5202997
20191007,12:00:00,17.463,17.583,17.431,17.496,1554.515199
20191007,16:00:00,17.494,17.526,17.388,17.42,1346.267599
20191007,20:00:00,17.422,17.438,17.392,17.407,135.9882997
20191008,0:00:00,17.408,17.479,17.253,17.396,1192.149899
20191008,4:00:00,17.395,17.491,17.315,17.475,812.6807993
20191008,8:00:00,17.477,17.59,17.441,17.559,968.0999992
20191008,12:00:00,17.561,17.799,17.502,17.663,2571.529798
20191008,16:00:00,17.658,17.769,17.619,17.742,1799.891897
20191008,20:00:00,17.741,17.782,17.69,17.768,214.8857499
20191009,0:00:00,17.765,17.779,17.656,17.742,842.582799
20191009,4:00:00,17.743,17.946,17.716,17.88,897.7798999
20191009,8:00:00,17.874,17.905,17.694,17.789,1256.115
20191009,12:00:00,17.788,17.876,17.692,17.749,1611.265999
20191009,16:00:00,17.749,17.808,17.677,17.748,1242.581599
20191009,20:00:00,17.752,17.886,17.673,17.824,533.8305996
20191010,0:00:00,17.826,17.857,17.757,17.827,1750.587699
20191010,4:00:00,17.828,17.836,17.646,17.752,1049.6492
20191010,8:00:00,17.752,17.808,17.733,17.761,865.5430994
20191010,12:00:00,17.76,17.787,17.414,17.549,2692.781898
20191010,16:00:00,17.548,17.597,17.497,17.513,1164.8398
20191010,20:00:00,17.514,17.52,17.446,17.51,245.8844998
20191011,0:00:00,17.508,17.571,17.385,17.529,849.0245993
20191011,4:00:00,17.531,17.729,17.473,17.727,975.7538001
20191011,8:00:00,17.724,17.743,17.372,17.429,1324.789498
20191011,12:00:00,17.428,17.571,17.331,17.487,3321.632098
20191011,16:00:00,17.486,17.552,17.436,17.516,1900.981699
20191011,20:00:00,17.504,17.533,17.501,17.516,107.2319999
20191013,20:00:00,17.544,17.549,17.459,17.473,116.6849996
20191014,0:00:00,17.478,17.592,17.417,17.566,1206.2334
20191014,4:00:00,17.567,17.623,17.525,17.584,582.8596
20191014,8:00:00,17.587,17.636,17.547,17.587,828.7370996
20191014,12:00:00,17.584,17.694,17.506,17.639,1435.750698
20191014,16:00:00,17.638,17.686,17.6,17.632,556.2704998
20191014,20:00:00,17.631,17.655,17.616,17.638,126.3106
20191015,0:00:00,17.636,17.726,17.605,17.693,916.1251996
20191015,4:00:00,17.691,17.705,17.55,17.604,826.1157999
20191015,8:00:00,17.613,17.702,17.577,17.608,847.1252994
20191015,12:00:00,17.612,17.624,17.378,17.394,2201.932499
20191015,16:00:00,17.4,17.416,17.335,17.388,685.1050999
20191015,20:00:00,17.387,17.425,17.374,17.418,186.1210996
20191016,0:00:00,17.425,17.466,17.391,17.435,820.0960997
20191016,4:00:00,17.436,17.454,17.186,17.287,1213.773799
20191016,8:00:00,17.288,17.35,17.189,17.253,881.5947986
20191016,12:00:00,17.257,17.437,17.153,17.383,2519.916899
20191016,16:00:00,17.384,17.414,17.353,17.378,794.1370996
20191016,20:00:00,17.377,17.403,17.34,17.393,121.9944499
20191017,0:00:00,17.388,17.419,17.318,17.338,643.7808998
20191017,4:00:00,17.338,17.449,17.304,17.392,722.6580998
20191017,8:00:00,17.394,17.53,17.382,17.491,1129.508899
20191017,12:00:00,17.487,17.599,17.452,17.597,1915.971099
20191017,16:00:00,17.596,17.634,17.514,17.54,904.1923993
20191017,20:00:00,17.542,17.571,17.494,17.544,132.8696499
20191018,0:00:00,17.544,17.565,17.49,17.531,670.9134998
20191018,4:00:00,17.527,17.547,17.415,17.433,627.7242999
20191018,8:00:00,17.433,17.492,17.396,17.482,674.3324993
20191018,12:00:00,17.483,17.593,17.467,17.54,1510.6648
20191018,16:00:00,17.545,17.585,17.522,17.538,603.6998997
20191018,20:00:00,17.538,17.54,17.47,17.479,32.36269998
20191020,20:00:00,17.555,17.564,17.53,17.559,125.17805
20191021,0:00:00,17.56,17.578,17.497,17.567,669.4336005
20191021,4:00:00,17.564,17.767,17.547,17.66,1125.854599
20191021,8:00:00,17.66,17.739,17.625,17.672,676.748599
20191021,12:00:00,17.674,17.865,17.532,17.58,2001.738898
20191021,16:00:00,17.579,17.603,17.515,17.551,658.8736
20191021,20:00:00,17.552,17.572,17.52,17.556,163.2825497
20191022,0:00:00,17.555,17.566,17.437,17.55,808.7808999
20191022,4:00:00,17.548,17.631,17.526,17.605,693.8245996
20191022,8:00:00,17.609,17.659,17.591,17.617,525.6867
20191022,12:00:00,17.62,17.62,17.417,17.45,1552.5407
20191022,16:00:00,17.452,17.522,17.433,17.511,812.8623999
20191022,20:00:00,17.512,17.561,17.483,17.542,144.7894499
20191023,0:00:00,17.54,17.562,17.494,17.52,646.6937
20191023,4:00:00,17.521,17.576,17.494,17.564,589.6301996
20191023,8:00:00,17.564,17.6,17.518,17.533,606.5595997
20191023,12:00:00,17.534,17.612,17.507,17.564,1207.470699
20191023,16:00:00,17.566,17.584,17.523,17.532,530.9644002
20191023,20:00:00,17.532,17.559,17.504,17.546,134.5445498
20191024,0:00:00,17.548,17.566,17.497,17.558,466.2213995
20191024,4:00:00,17.557,17.586,17.47,17.509,748.5800993
20191024,8:00:00,17.51,17.538,17.476,17.538,496.9208995
20191024,12:00:00,17.53,17.835,17.529,17.758,1999.127999
20191024,16:00:00,17.759,17.831,17.749,17.79,706.9910992
20191024,20:00:00,17.79,17.806,17.759,17.795,121.3799
20191025,0:00:00,17.797,17.861,17.777,17.841,705.2311998
20191025,4:00:00,17.84,18.058,17.828,18.05,1007.150099
20191025,8:00:00,18.047,18.16,18,18.141,803.1783999
20191025,12:00:00,18.137,18.323,17.945,17.981,2365.380499
20191025,16:00:00,17.977,18.062,17.835,18.061,1271.904799
20191025,20:00:00,18.059,18.061,18.001,18.005,55.34649985
20191027,20:00:00,18.039,18.042,17.982,18.02,168.5490998
20191028,0:00:00,18.018,18.086,18.004,18.024,912.6545996
20191028,4:00:00,18.023,18.129,17.997,18.056,698.390199
20191028,8:00:00,18.056,18.093,17.997,17.999,918.5510991
20191028,12:00:00,18.003,18.054,17.776,17.811,2492.346499
20191028,16:00:00,17.809,17.884,17.806,17.834,695.6485994
20191028,20:00:00,17.83,17.854,17.808,17.808,151.5500498
20191029,0:00:00,17.806,17.852,17.721,17.813,868.5191995
20191029,4:00:00,17.814,17.851,17.713,17.851,786.3565
20191029,8:00:00,17.85,17.861,17.667,17.677,854.8502998
20191029,12:00:00,17.676,17.883,17.598,17.881,2020.789299
20191029,16:00:00,17.883,17.891,17.795,17.798,775.3410998
20191029,20:00:00,17.8,17.817,17.774,17.779,117.4571999
20191030,0:00:00,17.777,17.834,17.742,17.774,584.5005998
20191030,4:00:00,17.775,17.86,17.756,17.797,675.0059996
20191030,8:00:00,17.797,17.926,17.749,17.926,720.8970994
20191030,12:00:00,17.926,17.955,17.75,17.86,1842.124998
20191030,16:00:00,17.86,17.884,17.567,17.881,2485.851299
20191030,20:00:00,17.879,17.885,17.806,17.84,234.5355997
20191031,0:00:00,17.843,17.963,17.782,17.891,1180.875199
20191031,4:00:00,17.898,18.001,17.862,17.996,690.6519995
20191031,8:00:00,17.994,18.118,17.965,18.046,1051.1338
20191031,12:00:00,18.049,18.164,17.969,17.99,2281.498599
20191031,16:00:00,17.995,18.099,17.986,18.082,1031.270699
20191031,20:00:00,18.089,18.109,18.06,18.076,172.59675
20191101,0:00:00,18.076,18.101,18.03,18.055,628.8590993
20191101,4:00:00,18.054,18.132,18.012,18.132,444.0273997
20191101,8:00:00,18.13,18.144,18.042,18.107,517.1681996
20191101,12:00:00,18.107,18.137,17.922,18.06,2428.388698
20191101,16:00:00,18.059,18.106,18.005,18.088,936.4074991
20191101,20:00:00,18.085,18.108,18.066,18.088,43.17719999
20191103,20:00:00,18.111,18.124,18.056,18.116,69.81349974
20191104,0:00:00,18.116,18.136,18.042,18.1,660.2950999
20191104,4:00:00,18.101,18.146,18.06,18.138,460.7767992
20191104,8:00:00,18.139,18.16,18.029,18.14,756.6260994
20191104,12:00:00,18.14,18.215,18.026,18.043,1547.028198
20191104,16:00:00,18.042,18.079,17.954,18.041,995.4662989
20191104,20:00:00,18.042,18.074,18.001,18.01,280.5399996
20191105,0:00:00,18.011,18.045,17.981,18.006,643.2195993
20191105,4:00:00,18.01,18.077,17.977,18.056,796.0672993
20191105,8:00:00,18.056,18.082,18.008,18.036,840.1275994
20191105,12:00:00,18.035,18.042,17.621,17.662,2550.288198
20191105,16:00:00,17.661,17.67,17.527,17.604,950.6417997
20191105,20:00:00,17.598,17.633,17.525,17.579,234.5222496
20191106,0:00:00,17.587,17.634,17.538,17.586,828.7927994
20191106,4:00:00,17.587,17.588,17.491,17.539,873.1267999
20191106,8:00:00,17.538,17.596,17.497,17.525,703.5781993
20191106,12:00:00,17.525,17.629,17.377,17.58,1781.451399
20191106,16:00:00,17.578,17.642,17.539,17.606,1165.8691
20191106,20:00:00,17.605,17.626,17.562,17.61,192.1619001
20191107,0:00:00,17.609,17.662,17.591,17.626,715.2046004
20191107,4:00:00,17.625,17.639,17.534,17.55,796.0288998
20191107,8:00:00,17.55,17.614,17.453,17.538,819.6603991
20191107,12:00:00,17.54,17.616,17.149,17.213,2512.475898
20191107,16:00:00,17.207,17.243,16.945,17.085,2386.030899
20191107,20:00:00,17.079,17.148,17.061,17.11,496.8009993
20191108,0:00:00,17.102,17.116,16.943,17.02,1280.521698
20191108,4:00:00,17.021,17.07,16.981,17.068,780.8988991
20191108,8:00:00,17.069,17.093,16.8,16.827,1108.798499
20191108,12:00:00,16.828,16.969,16.681,16.946,1674.772798
20191108,16:00:00,16.946,16.962,16.797,16.84,1089.678598
20191108,20:00:00,16.84,16.845,16.752,16.754,207.4162997
20191110,20:00:00,16.799,16.834,16.763,16.829,86.59120001
20191111,0:00:00,16.829,16.902,16.798,16.85,773.7524996
20191111,4:00:00,16.848,16.909,16.823,16.89,514.1286996
20191111,8:00:00,16.89,16.934,16.853,16.871,546.7592
20191111,12:00:00,16.872,16.899,16.652,16.674,1508.899999
20191111,16:00:00,16.675,16.857,16.668,16.844,729.6903
20191111,20:00:00,16.845,16.861,16.782,16.829,141.6443498
20191112,0:00:00,16.83,16.895,16.817,16.855,612.5341997
20191112,4:00:00,16.855,16.877,16.745,16.81,947.9838992
20191112,8:00:00,16.81,16.819,16.686,16.739,1033.446899
20191112,12:00:00,16.739,16.833,16.632,16.74,1544.5505
20191112,16:00:00,16.739,16.814,16.695,16.8,1257.138399
20191112,20:00:00,16.8,16.816,16.728,16.807,330.5831998
20191113,0:00:00,16.805,16.853,16.76,16.842,854.3845995
20191113,4:00:00,16.844,16.976,16.839,16.899,714.2040996
20191113,8:00:00,16.898,16.972,16.835,16.932,853.1014995
20191113,12:00:00,16.932,17.018,16.832,16.921,1773.016999
20191113,16:00:00,16.922,17.001,16.867,16.939,1021.7716
20191113,20:00:00,16.938,16.976,16.914,16.951,282.2734
20191114,0:00:00,16.95,17.014,16.884,16.971,924.9852
20191114,4:00:00,16.972,17.006,16.951,16.972,750.7716996
20191114,8:00:00,16.972,17.097,16.963,17.027,749.1523986
20191114,12:00:00,17.027,17.064,16.869,16.994,1525.872899
20191114,16:00:00,16.994,17.075,16.964,17.019,1055.0156
20191114,20:00:00,17.018,17.024,16.976,16.981,287.0747
20191115,0:00:00,16.981,17.03,16.923,16.957,860.8235004
20191115,4:00:00,16.953,16.958,16.819,16.874,655.4921998
20191115,8:00:00,16.872,16.899,16.823,16.877,542.6690996
20191115,12:00:00,16.884,17.001,16.807,16.99,1419.997599
20191115,16:00:00,16.991,17,16.925,16.937,613.4145998
20191115,20:00:00,16.939,16.954,16.917,16.923,112.3720998
20191117,20:00:00,16.968,16.988,16.921,16.984,22.85799984
20191118,0:00:00,16.985,16.986,16.873,16.907,291.1621
20191118,4:00:00,16.907,16.913,16.831,16.862,543.8703002
20191118,8:00:00,16.86,16.86,16.723,16.792,549.0208992
20191118,12:00:00,16.786,17.043,16.773,17.016,1661.5269
20191118,16:00:00,17.015,17.05,16.988,17.028,752.5536999
20191118,20:00:00,17.027,17.039,16.979,17.029,143.9931998
20191119,0:00:00,17.03,17.069,16.998,17.027,616.9097997
20191119,4:00:00,17.025,17.176,17.012,17.082,839.6938997
20191119,8:00:00,17.079,17.125,17.041,17.109,566.9270999
20191119,12:00:00,17.109,17.143,16.956,17.104,1326.6662
20191119,16:00:00,17.105,17.17,17.037,17.131,848.5548992
20191119,20:00:00,17.133,17.171,17.1,17.163,194.3264999
20191120,0:00:00,17.162,17.162,17.086,17.14,825.6711992
20191120,4:00:00,17.142,17.19,17.097,17.169,615.0106994
20191120,8:00:00,17.168,17.199,17.097,17.106,652.5259995
20191120,12:00:00,17.106,17.147,17.021,17.088,1370.305499
20191120,16:00:00,17.091,17.149,17.05,17.137,1380.276099
20191120,20:00:00,17.138,17.184,17.117,17.171,210.2628998
20191121,0:00:00,17.171,17.178,17.092,17.107,1142.035699
20191121,4:00:00,17.11,17.12,17.057,17.096,635.2947991
20191121,8:00:00,17.096,17.143,17.036,17.065,549.3871997
20191121,12:00:00,17.07,17.167,17.03,17.16,1559.262299
20191121,16:00:00,17.161,17.164,17.061,17.092,598.5470995
20191121,20:00:00,17.093,17.11,17.057,17.103,130.8825999
20191122,0:00:00,17.103,17.103,17.049,17.085,608.3941994
20191122,4:00:00,17.083,17.156,17.068,17.143,393.5297997
20191122,8:00:00,17.143,17.225,17.121,17.18,635.5123989
20191122,12:00:00,17.18,17.182,16.982,17.036,1239.550698
20191122,16:00:00,17.035,17.08,17,17.012,657.5934998
20191122,20:00:00,17.013,17.014,16.944,16.96,120.0434498
20191124,20:00:00,16.933,16.961,16.885,16.909,76.34859999
20191125,0:00:00,16.912,16.974,16.902,16.957,646.0699992
20191125,4:00:00,16.956,16.976,16.857,16.89,521.9901993
20191125,8:00:00,16.891,16.904,16.849,16.851,480.5181995
20191125,12:00:00,16.857,16.989,16.847,16.929,1139.374099
20191125,16:00:00,16.928,16.953,16.879,16.886,421.0998999
20191125,20:00:00,16.884,16.9,16.817,16.848,134.3193999
20191126,0:00:00,16.842,16.871,16.803,16.861,549.5926997
20191126,4:00:00,16.861,16.936,16.852,16.887,455.2351001
20191126,8:00:00,16.888,16.951,16.872,16.925,538.7534992
20191126,12:00:00,16.926,17.06,16.817,17.033,1274.887599
20191126,16:00:00,17.036,17.108,17.01,17.089,699.6797991
20191126,20:00:00,17.09,17.107,17.051,17.072,127.6558999
20191127,0:00:00,17.074,17.085,17.01,17.031,421.5935003
20191127,4:00:00,17.031,17.042,16.995,17.014,357.9055998
20191127,8:00:00,17.017,17.066,17.008,17.036,299.1971998
20191127,12:00:00,17.036,17.05,16.917,16.997,975.005
20191127,16:00:00,16.996,17.002,16.935,16.96,532.5490005
20191127,20:00:00,16.96,16.986,16.913,16.982,185.4730499
20191128,0:00:00,16.984,17.008,16.963,16.974,421.3404992
20191128,4:00:00,16.973,17,16.944,16.972,411.7059995
20191128,8:00:00,16.972,16.997,16.95,16.961,246.0700999
20191128,12:00:00,16.96,16.96,16.91,16.929,345.5664998
20191128,16:00:00,16.93,16.948,16.906,16.931,107.1822999
20191128,20:00:00,16.917,16.954,16.911,16.941,34.62189991
20191129,0:00:00,16.942,16.975,16.915,16.951,448.5228997
20191129,4:00:00,16.952,16.987,16.934,16.953,414.5788993
20191129,8:00:00,16.953,16.955,16.887,16.945,334.6871001
20191129,12:00:00,16.947,16.985,16.846,16.96,1062.1625
20191129,16:00:00,16.959,17.037,16.941,16.993,580.4672001
20191201,20:00:00,16.979,17.001,16.955,16.969,38.06819999
20191202,0:00:00,16.968,16.984,16.907,16.919,477.1334999
20191202,4:00:00,16.919,16.937,16.865,16.879,230.3408997
20191202,8:00:00,16.88,16.884,16.81,16.873,434.1439997
20191202,12:00:00,16.877,16.977,16.859,16.938,1450.777699
20191202,16:00:00,16.93,16.963,16.878,16.885,909.3280993
20191202,20:00:00,16.885,16.911,16.87,16.905,159.6184499
20191203,0:00:00,16.907,16.926,16.887,16.901,583.6380998
20191203,4:00:00,16.898,16.923,16.861,16.92,221.1907997
20191203,8:00:00,16.92,17.036,16.9,17.026,753.4472995
20191203,12:00:00,17.027,17.19,16.955,17.174,1974.641998
20191203,16:00:00,17.175,17.195,17.111,17.176,675.5960995
20191203,20:00:00,17.177,17.18,17.124,17.149,224.1389497
20191204,0:00:00,17.15,17.19,17.115,17.168,1344.033599
20191204,4:00:00,17.166,17.29,17.158,17.281,866.5652997
20191204,8:00:00,17.285,17.289,17.099,17.122,707.2357997
20191204,12:00:00,17.123,17.178,16.795,16.835,1851.831398
20191204,16:00:00,16.83,16.876,16.794,16.831,605.4778995
20191204,20:00:00,16.832,16.869,16.814,16.861,141.7618498
20191205,0:00:00,16.861,16.904,16.843,16.868,499.9442993
20191205,4:00:00,16.87,16.93,16.85,16.864,354.4272999
20191205,8:00:00,16.865,16.891,16.809,16.855,558.0111
20191205,12:00:00,16.855,16.952,16.823,16.899,1130.626599
20191205,16:00:00,16.902,17.008,16.886,16.956,656.5583994
20191205,20:00:00,16.958,16.968,16.927,16.952,210.9099998
20191206,0:00:00,16.951,16.96,16.926,16.95,262.9774001
20191206,4:00:00,16.949,16.956,16.851,16.892,471.8948997
20191206,8:00:00,16.891,16.944,16.87,16.938,353.4612999
20191206,12:00:00,16.941,17.001,16.525,16.595,2005.457098
20191206,16:00:00,16.595,16.597,16.515,16.558,638.9504998
20191206,20:00:00,16.558,16.58,16.52,16.535,162.7906498
20191208,20:00:00,16.557,16.584,16.53,16.58,74.1746998
20191209,0:00:00,16.583,16.604,16.516,16.576,619.0225993
20191209,4:00:00,16.577,16.613,16.55,16.607,386.9136999
20191209,8:00:00,16.606,16.624,16.575,16.608,341.3053997
20191209,12:00:00,16.608,16.678,16.566,16.574,867.0968994
20191209,16:00:00,16.572,16.618,16.563,16.583,374.5694002
20191209,20:00:00,16.583,16.609,16.546,16.59,100.2580502
20191210,0:00:00,16.589,16.609,16.569,16.577,415.5424999
20191210,4:00:00,16.58,16.635,16.571,16.62,271.2544999
20191210,8:00:00,16.622,16.674,16.595,16.663,596.8474997
20191210,12:00:00,16.666,16.71,16.602,16.622,1183.474499
20191210,16:00:00,16.621,16.679,16.604,16.675,342.6654999
20191210,20:00:00,16.672,16.675,16.626,16.649,126.00885
20191211,0:00:00,16.642,16.663,16.624,16.625,324.0807998
20191211,4:00:00,16.625,16.646,16.591,16.646,294.9643999
20191211,8:00:00,16.642,16.683,16.606,16.659,656.4174
20191211,12:00:00,16.66,16.836,16.621,16.77,962.7966993
20191211,16:00:00,16.771,16.95,16.722,16.914,913.6931992
20191211,20:00:00,16.917,16.925,16.83,16.859,393.0920995
20191212,0:00:00,16.857,16.909,16.841,16.894,410.0114999
20191212,4:00:00,16.897,16.904,16.824,16.854,315.9052002
20191212,8:00:00,16.855,16.871,16.81,16.862,383.0453999
20191212,12:00:00,16.862,17.105,16.75,16.855,2463.824898
20191212,16:00:00,16.856,16.962,16.79,16.961,1250.887899
20191212,20:00:00,16.956,16.966,16.843,16.878,453.7977998
20191213,0:00:00,16.879,16.945,16.864,16.898,750.7703985
20191213,4:00:00,16.902,16.929,16.831,16.909,540.0136
20191213,8:00:00,16.91,16.973,16.905,16.943,572.4616997
20191213,12:00:00,16.946,17.024,16.825,16.878,2239.786097
20191213,16:00:00,16.877,16.967,16.869,16.955,723.1350993
20191213,20:00:00,16.955,16.955,16.881,16.907,107.73055
20191215,20:00:00,16.947,16.954,16.911,16.918,31.4215
20191216,0:00:00,16.918,16.942,16.892,16.941,239.7372997
20191216,4:00:00,16.939,17.078,16.938,17.04,428.7920996
20191216,8:00:00,17.037,17.051,16.955,17.024,462.224
20191216,12:00:00,17.027,17.069,16.956,16.962,1069.764699
20191216,16:00:00,16.962,17.061,16.957,17.038,496.0582993
20191216,20:00:00,17.038,17.044,17.006,17.024,110.2652
20191217,0:00:00,17.021,17.046,16.994,17.041,376.5929997
20191217,4:00:00,17.039,17.085,17.025,17.039,294.5225
20191217,8:00:00,17.039,17.082,17.013,17.056,367.5597996
20191217,12:00:00,17.055,17.108,16.939,16.998,943.098299
20191217,16:00:00,16.998,17.043,16.978,16.984,487.4704998
20191217,20:00:00,16.988,17.01,16.975,16.987,106.8157999
20191218,0:00:00,16.986,17.012,16.969,17.006,211.1552
20191218,4:00:00,17.011,17.059,16.994,17.034,230.2625
20191218,8:00:00,17.032,17.06,16.994,17.014,452.9640999
20191218,12:00:00,17.014,17.014,16.87,16.971,1177.160299
20191218,16:00:00,16.966,17.011,16.961,16.993,287.6775998
20191218,20:00:00,16.992,17.024,16.982,17.013,109.87225
20191219,0:00:00,17.015,17.045,16.988,17.043,313.4338999
20191219,4:00:00,17.042,17.047,16.949,16.956,322.3176999
20191219,8:00:00,16.959,16.968,16.887,16.932,417.2382999
20191219,12:00:00,16.928,17.023,16.927,17.002,848.9692997
20191219,16:00:00,17.002,17.114,16.992,17.083,647.4092995
20191219,20:00:00,17.082,17.082,17.022,17.046,91.47624983
20191220,0:00:00,17.045,17.07,17.019,17.04,274.0209997
20191220,4:00:00,17.04,17.109,17.037,17.054,331.4238998
20191220,8:00:00,17.058,17.065,17.02,17.038,306.3368999
20191220,12:00:00,17.039,17.235,17.028,17.217,1038.925799
20191220,16:00:00,17.217,17.247,17.077,17.177,509.2632001
20191220,20:00:00,17.179,17.191,17.146,17.167,71.38980007
20191222,20:00:00,17.183,17.196,17.164,17.189,33.78049981
20191223,0:00:00,17.191,17.258,17.168,17.227,398.0470995
20191223,4:00:00,17.23,17.397,17.225,17.364,351.4419995
20191223,8:00:00,17.366,17.393,17.334,17.344,424.1427999
20191223,12:00:00,17.345,17.416,17.25,17.398,1004.638499
20191223,16:00:00,17.397,17.445,17.369,17.428,420.0574001
20191223,20:00:00,17.429,17.431,17.401,17.425,116.4274498
20191224,0:00:00,17.427,17.568,17.357,17.525,564.1667997
20191224,4:00:00,17.525,17.644,17.52,17.574,531.9418995
20191224,8:00:00,17.574,17.615,17.558,17.568,359.2489995
20191224,12:00:00,17.568,17.729,17.544,17.714,1042.928299
20191224,16:00:00,17.713,17.775,17.704,17.735,517.3794
20191225,20:00:00,17.718,17.745,17.647,17.717,72.6559
20191226,0:00:00,17.717,17.965,17.708,17.949,949.4541993
20191226,4:00:00,17.951,18.011,17.893,17.904,625.4056993
20191226,8:00:00,17.904,17.962,17.895,17.94,355.5085
20191226,12:00:00,17.939,18.046,17.902,18.035,1357.644399
20191226,16:00:00,18.035,18.038,17.746,17.894,949.3438995
20191226,20:00:00,17.896,17.918,17.84,17.906,157.3360498
20191227,0:00:00,17.907,17.934,17.827,17.899,623.9583997
20191227,4:00:00,17.892,17.904,17.751,17.794,766.8306997
20191227,8:00:00,17.788,17.867,17.785,17.803,557.9700995
20191227,12:00:00,17.808,17.963,17.789,17.908,1333.232299
20191227,16:00:00,17.903,17.961,17.775,17.809,649.8711001
20191227,20:00:00,17.808,17.809,17.722,17.729,199.5244496
20191229,20:00:00,17.775,17.817,17.762,17.81,42.68609984
20191230,0:00:00,17.813,17.94,17.797,17.916,666.9308991
20191230,4:00:00,17.915,17.943,17.867,17.908,383.6442996
20191230,8:00:00,17.908,17.908,17.768,17.819,456.8253998
20191230,12:00:00,17.821,17.938,17.807,17.907,1084.574299
20191230,16:00:00,17.907,17.952,17.893,17.92,383.5937001
20191230,20:00:00,17.922,17.928,17.869,17.909,153.6363
20191231,0:00:00,17.909,18.125,17.901,18.094,752.4178002
20191231,4:00:00,18.097,18.134,18.059,18.086,526.1279998
20191231,8:00:00,18.081,18.111,18.008,18.034,405.5525999
20191231,12:00:00,18.034,18.08,17.81,17.881,1185.922199
20191231,16:00:00,17.881,17.937,17.84,17.873,660.5737992
20191231,20:00:00,17.874,17.881,17.812,17.812,112.8986
20200101,20:00:00,17.863,17.929,17.856,17.88,113.4669999
20200102,0:00:00,17.88,17.908,17.777,17.856,765.8754993
20200102,4:00:00,17.855,17.881,17.833,17.846,455.1574996
20200102,8:00:00,17.846,17.927,17.829,17.907,646.8850996
20200102,12:00:00,17.905,18.086,17.891,17.999,1241.586998
20200102,16:00:00,18.001,18.007,17.924,17.996,696.3071994
20200102,20:00:00,17.995,18.023,17.985,18.016,189.9940502
20200103,0:00:00,18.016,18.147,18.004,18.107,1197.886
20200103,4:00:00,18.104,18.262,18.091,18.248,1142.065499
20200103,8:00:00,18.247,18.262,18.126,18.169,1253.628399
20200103,12:00:00,18.171,18.21,18.024,18.101,2078.328299
20200103,16:00:00,18.101,18.136,17.987,18.022,801.5682992
20200103,20:00:00,18.021,18.034,17.988,18.011,207.3209999
20200105,20:00:00,18.14,18.284,18.112,18.166,489.0215989
20200106,0:00:00,18.162,18.498,18.143,18.442,1697.063599
20200106,4:00:00,18.439,18.451,18.314,18.345,1014.613699
20200106,8:00:00,18.345,18.417,18.308,18.406,952.7310985
20200106,12:00:00,18.409,18.451,18.001,18.076,2008.931399
20200106,16:00:00,18.077,18.172,18.05,18.12,789.5218996
20200106,20:00:00,18.121,18.147,18.063,18.109,166.9778002
20200107,0:00:00,18.11,18.127,17.936,18.028,1194.6217
20200107,4:00:00,18.025,18.224,18.015,18.209,1149.719099
20200107,8:00:00,18.209,18.213,18.066,18.147,877.3716988
20200107,12:00:00,18.149,18.246,18.055,18.205,1805.446899
20200107,16:00:00,18.205,18.408,18.203,18.373,909.1289991
20200107,20:00:00,18.375,18.594,18.299,18.567,947.6485995
20200108,0:00:00,18.566,18.844,18.467,18.499,4069.148096
20200108,4:00:00,18.499,18.623,18.472,18.506,1400.037398
20200108,8:00:00,18.506,18.525,18.338,18.376,1453.623599
20200108,12:00:00,18.376,18.421,18.175,18.333,2472.295199
20200108,16:00:00,18.332,18.333,18.047,18.061,2332.287799
20200108,20:00:00,18.062,18.154,18.044,18.124,498.3398997
20200109,0:00:00,18.126,18.198,18.019,18.094,808.119199
20200109,4:00:00,18.094,18.107,17.795,17.908,1512.476299
20200109,8:00:00,17.908,17.964,17.867,17.932,902.4367995
20200109,12:00:00,17.932,18.027,17.788,17.835,2126.490699
20200109,16:00:00,17.836,17.941,17.835,17.925,902.0822994
20200109,20:00:00,17.924,17.933,17.857,17.902,207.8556
20200110,0:00:00,17.904,17.907,17.837,17.84,566.9807996
20200110,4:00:00,17.842,17.937,17.835,17.924,492.4898999
20200110,8:00:00,17.924,17.948,17.892,17.937,597.2288993
20200110,12:00:00,17.934,18.143,17.823,18.113,2212.870798
20200110,16:00:00,18.113,18.142,18.054,18.065,762.5970992
20200110,20:00:00,18.068,18.097,18.061,18.078,177.1027497
20200112,20:00:00,18.011,18.076,18.007,18.045,56.34370002
20200113,0:00:00,18.045,18.073,17.996,18.051,615.1019997
20200113,4:00:00,18.053,18.053,17.952,17.973,382.9864999
20200113,8:00:00,17.976,17.992,17.913,17.985,573.6738997
